ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
160925.SZ,中华300,大成基金,中国农业银行,股票型,20190320,,20190329,20190218,,19.6833,0.5,0.1,,1.0,0.0001,,中华交易服务沪深港300指数(人民币)收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20190329,20190329,E
159965.SZ,央视50,中融基金,中国银行,股票型,20190319,,20190424,20181212,,6.6743,0.5,0.1,,1.0,0.1,,央视财经50指数收益率,L,被动指数型,契约型开放式,,20190424,20190424,E
512380.SH,银华MSCI,银华基金,中国工商银行,股票型,20190319,,20190430,20190102,,20.5881,0.5,0.1,,1.0,0.1,,MSCI中国A股人民币指数收益率,L,被动指数型,契约型开放式,,20190430,20190617,E
159964.SZ,创业板PA,平安基金,中国银行,股票型,20190315,,20190419,20190218,,2.4548,0.15,0.05,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20190419,20190419,E
159963.SZ,恒生中国,富国基金,中国工商银行,股票型,20190307,,20190326,20181130,,5.2895,1.0,0.2,,1.0,0.1,,经估值汇率调整的恒生中国企业指数收益率,L,被动指数型,契约型开放式,,20190326,20190326,E
512270.SH,300低波,华安基金,中国建设银行,股票型,20190307,,20190329,20181206,,3.7558,0.5,0.1,,1.0,0.1,,沪深300行业中性低波动指数收益率,L,被动指数型,契约型开放式,,20190329,20190329,E
159962.SZ,四川国改,华夏基金,中国建设银行,股票型,20190306,,20190418,20181126,,37.4339,0.5,0.05,,1.0,0.1,,中证四川国企改革指数收益率,L,被动指数型,契约型开放式,,20190418,20190418,E
501063.SH,添富悦享,汇添富基金,中国建设银行,混合型,20190131,,20190701,20181219,,9.615,1.5,0.25,,1.0,0.001,,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合财富指数收益率*20%,L,混合型,契约型开放式,,,,E
501070.SH,广发睿阳,广发基金,中国工商银行,混合型,20190131,,20190731,20181228,,6.7267,1.5,0.25,,1.0,0.001,,中证800指数收益率*65%+中证全债指数收益率*35%,L,混合型,契约型开放式,,,,E
512590.SH,高股息,浦银安盛基金,交通银行,股票型,20190129,,20190308,20190110,,3.495,0.5,0.1,,1.0,0.1,,中证高股息精选指数收益率,L,被动指数型,契约型开放式,,20190308,20190308,E
501069.SH,质量基金,华宝基金,中国银行,股票型,20190124,,20190305,20181126,,2.7964,0.75,0.1,,1.0,0.0001,,标普中国A股质量价值指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20190305,20190305,E
501311.SH,新经济HK,嘉实基金,中国银行,股票型,20190114,,20190214,20181128,,2.8,0.75,0.15,,1.0,0.0001,,恒生港股通新经济指数收益率(人民币计价)*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20190214,20190214,E
501064.SH,国泰价值,国泰基金,招商银行,混合型,20190110,,20190516,20181210,,2.6875,1.5,0.25,,1.0,0.001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,,,E
511030.SH,公司债,平安基金,平安银行,债券型,20181227,,20190322,20181210,,51.0407,0.25,0.08,,1.0,0.1,,中债-中高等级公司债利差因子指数收益率,L,被动指数型,契约型开放式,,20190322,20190322,E
512150.SH,A50ETF,汇安基金,中国工商银行,股票型,20181221,,20190121,20181119,,2.1907,0.5,0.1,,1.0,0.1,,富时中国A50指数收益率,L,被动指数型,契约型开放式,,20190121,20190121,E
511020.SH,活跃国债,平安基金,平安银行,债券型,20181221,,20190222,20181203,,11.3517,0.25,0.05,,1.0,0.1,,中证平安5-10年期国债活跃券指数收益率*100%,L,被动指数型,契约型开放式,,20190222,20190222,E
512890.SH,红利LV,华泰柏瑞基金,中国建设银行,股票型,20181219,,20190118,20181121,,6.8356,0.5,0.1,,1.0,0.1,,中证红利低波动指数收益率,L,被动指数型,契约型开放式,,20190118,20190118,E
512870.SH,杭州湾区,南华基金,中国银行,股票型,20181214,,20190222,20181102,,5.0341,0.5,0.1,,1.0,0.1,,中证杭州湾区指数收益率,L,被动指数型,契约型开放式,,20190222,20190222,E
513680.SH,建信H股,建信基金,兴业银行,股票型,20181213,,20190121,20181119,,2.3575,0.5,0.1,,1.0,0.1,,恒生中国企业指数收益率(经汇率调整),L,被动指数型,契约型开放式,,20190121,20190121,E
510850.SH,工银上50,工银瑞信基金,招商银行,股票型,20181207,,20190306,20181105,,113.5034,0.5,0.1,,1.0,0.1,,上证50指数收益率,L,被动指数型,契约型开放式,,20190306,20190306,E
501065.SH,经典成长,汇添富基金,中国工商银行,混合型,20181205,,20190508,20180906,,7.7043,1.5,0.25,,1.0,0.001,,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合财富指数收益率*20%,L,混合型,契约型开放式,,,,E
501067.SH,富时AH50,招商基金,中国银行,股票型,20181203,,20190104,20181101,,0.6877,0.8,0.15,,1.0,0.001,,富时中国A-H50指数收益率*95%+同期银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20190104,20190104,E
501068.SH,AH50C,招商基金,中国银行,股票型,20181203,,20190104,20181101,,2.9448,0.8,0.15,,1.0,0.001,,富时中国A-H50指数收益率*95%+同期银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20190104,20190104,E
510550.SH,方正500,方正富邦基金,中国建设银行,股票型,20181130,,20190116,20181108,,2.1174,0.5,0.1,,1.0,0.1,,中证500指数收益率,L,被动指数型,契约型开放式,,20190116,20190116,E
512260.SH,500低波,华安基金,中国建设银行,股票型,20181130,,20190111,20181018,,3.525,0.5,0.1,,1.0,0.1,,中证500行业中性低波动指数收益率,L,被动指数型,契约型开放式,,20190111,20190111,E
512920.SH,MSCI新华,新华基金,中国农业银行,股票型,20181107,,20181207,20180926,,2.8009,0.5,0.1,,1.0,0.1,,MSCI中国A股国际指数收益率,L,被动指数型,契约型开放式,,20181207,20181207,E
512040.SH,国信价值,富国基金,中国建设银行,股票型,20181107,,20181129,20181010,,9.5186,0.6,0.1,,1.0,0.1,,中证国信价值指数收益率,L,被动指数型,契约型开放式,,20181129,20181129,E
501309.SH,港股通,国泰基金,招商银行,股票型,20181106,,20181210,20180822,,2.2606,0.75,0.2,,1.0,0.001,,经人民币汇率调整的恒生港股通指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20181210,20181210,E
501066.SH,东证恒元,东证资管,中国建设银行,混合型,20181102,,20190426,20181023,,13.378,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,,,E
159961.SZ,深100,方正富邦基金,中国建设银行,股票型,20181102,,20181219,20181015,,2.2125,0.5,0.1,,1.0,0.1,,深证100价格指数收益率,L,被动指数型,契约型开放式,,20181219,20181219,E
161132.SZ,易基科顺,易方达基金,中国工商银行,混合型,20181026,,20190128,20180907,,2.9167,1.5,0.25,,1.0,0.0001,,中证800指数收益率*40%+中债总指数收益率*40%+中证港股通综合指数收益率*20%,L,灵活配置型,契约型开放式,,,,E
501310.SH,价值基金,华宝基金,中国建设银行,股票型,20181025,,20181122,20180827,,2.4676,0.75,0.15,,1.0,0.0001,,标普沪港深中国增强价值指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20181122,20181122,E
512820.SH,银行股基,汇添富基金,招商银行,股票型,20181023,,20181123,20180717,,9.016,0.5,0.1,,1.0,0.1,,中证银行指数收益率,L,被动指数型,契约型开放式,,20181123,20181123,E
159959.SZ,央企ETF,银华基金,中国工商银行,股票型,20181022,,20190118,20180827,,72.2889,0.15,0.05,,1.0,0.1,,中证央企结构调整指数收益率,L,被动指数型,契约型开放式,,20190118,20190118,E
512950.SH,央企改革,华夏基金,中国农业银行,股票型,20181019,,20190118,20180827,,158.8755,0.15,0.05,,1.0,0.1,,中证央企结构调整指数收益率,L,被动指数型,契约型开放式,,20190118,20190118,E
512960.SH,央调ETF,博时基金,招商银行,股票型,20181019,,20190118,20180827,,252.2226,0.15,0.05,,1.0,0.1,,中证央企结构调整指数收益率,L,被动指数型,契约型开放式,,20190118,20190118,E
511270.SH,10年地债,海富通基金,中国银行,债券型,20181012,,20181122,20180628,,60.4575,0.25,0.1,,1.0,0.1,,上证10年期地方政府债指数收益率,L,被动指数型,契约型开放式,,20181122,20181122,E
512860.SH,MSCI中国,华安基金,中国农业银行,股票型,20180927,,20181026,20180801,,3.2163,0.5,0.1,,1.0,0.1,,MSCI中国A股国际指数收益率(经汇率调整),L,被动指数型,契约型开放式,,20181026,20181026,E
512850.SH,北京50,中信建投基金,招商银行,股票型,20180927,,20181109,20180702,,2.7953,0.6,0.1,,1.0,0.1,,中证北京50指数收益率,L,被动指数型,契约型开放式,,20181109,20181109,E
159960.SZ,恒生国企,平安基金,中国银行,股票型,20180921,,20181022,20180907,,5.1057,0.5,0.1,,1.0,0.1,,恒生中国企业指数收益率(经汇率调整),L,被动指数型,契约型开放式,,20181022,20181022,E
501062.SH,南方瑞合,南方基金,中国建设银行,混合型,20180906,,20181205,20180806,,14.3326,1.5,0.25,,1.0,0.0001,,沪深300指数收益率*40%+上证国债指数收益率*40%+中证港股通综合指数(人民币)收益率*20%,L,混合型,契约型开放式,,,,E
510600.SH,沪50ETF,申万菱信基金,中国工商银行,股票型,20180903,,20180920,20180625,,3.7578,0.5,0.1,,1.0,0.1,,上证50指数,L,被动指数型,契约型开放式,,20180920,20180920,E
501061.SH,金选300C,中金基金,中国建设银行,股票型,20180830,,20180925,20180723,,0.7771,0.5,0.15,,1.0,0.001,,中证中金优选300指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180925,20180925,E
501060.SH,金选300A,中金基金,中国建设银行,股票型,20180830,,20180925,20180723,,1.9689,0.5,0.15,,1.0,0.001,,中证中金优选300指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180925,20180925,E
160726.SZ,嘉实瑞享,嘉实基金,中国银行,混合型,20180803,,20190412,20180709,,13.0916,2.0,0.25,,1.0,0.0001,,沪深300指数收益率*50%+恒生指数收益率*40%(人民币计价)+中债综合财富指数收益率*10%,L,灵活配置型,契约型开放式,,,,E
512770.SH,战略新兴,华夏基金,中国建设银行,股票型,20180713,,20180816,20180504,,2.6277,0.5,0.1,,1.0,0.1,,中国战略新兴产业成份指数(简称:新兴成指)指数收益率,L,被动指数型,契约型开放式,,20180816,20180816,E
501059.SH,国企红利,西部利得基金,中国光大银行,股票型,20180711,,20180726,20180521,,2.1155,1.0,0.25,,1.0,0.001,,中证国有企业红利指数收益率*90%+商业银行活期存款利率(税后)*10%,L,增强指数型,契约型开放式,,20180726,20180726,E
161728.SZ,招商配售,招商基金,中国银行,混合型,20180705,,20190329,20180611,,247.081,0.1,0.03,,1.0,0.0001,,沪深300指数收益率*60%+中债总指数收益率*40%,L,灵活配置型,契约型开放式,,20190107,,E
501188.SH,添富配售,汇添富基金,中国工商银行,混合型,20180705,,20190329,20180611,,144.3624,0.1,0.03,,1.0,0.0001,,沪深300指数收益率*60%+中债总指数收益率*40%,L,灵活配置型,契约型开放式,,20190107,,E
160142.SZ,南方配售,南方基金,中国工商银行,混合型,20180705,,20190329,20180611,,180.6422,0.1,0.03,,1.0,0.0001,,沪深300指数收益率*60%+中债总指数收益率*40%,L,灵活配置型,契约型开放式,,20190107,,E
161131.SZ,易基配售,易方达基金,中国建设银行,混合型,20180705,,20190329,20180611,,244.3741,0.1,0.03,,1.0,0.0001,,沪深300指数收益率*60%+中债总指数收益率*40%,L,灵活配置型,契约型开放式,,20190107,,E
501186.SH,华夏配售,华夏基金,中国工商银行,混合型,20180705,,20190329,20180611,,113.2233,0.1,0.03,,1.0,0.001,,沪深300指数收益率*60%+中债总指数收益率*40%,L,灵活配置型,契约型开放式,,20190107,,E
501189.SH,嘉实配售,嘉实基金,中国银行,混合型,20180705,,20190329,20180611,,119.5091,0.1,0.03,,1.0,0.0001,,沪深300指数收益率*60%+中债总全价指数收益率*40%,L,灵活配置型,契约型开放式,,20190107,,E
164824.SZ,印度基金,工银瑞信基金,招商银行,股票型,20180615,,20180801,20180507,,2.3398,1.6,0.2,,1.0,0.001,,中信证券印度ETP指数收益率*90%+人民币活期存款收益率(税后)*10%,L,股票型,契约型开放式,,20180801,20180801,E
512360.SH,MSCI国际,平安基金,中国工商银行,股票型,20180615,,20180720,20180502,,3.2334,0.5,0.1,,1.0,0.1,,MSCI中国A股国际指数(MSCI China A International Index)收益率,L,被动指数型,契约型开放式,,20180720,20180720,E
512390.SH,MSCI低波,平安基金,平安银行,股票型,20180607,,20180713,20180521,,2.0168,0.5,0.1,,1.0,0.1,,MSCI中国A股低波动指数(MSCI China A International Minimum Volatility Index)收益率,L,被动指数型,契约型开放式,,20180713,20180713,E
161039.SZ,富国1000,富国基金,中国农业银行,股票型,20180531,,20180620,20180503,,5.1211,1.0,0.15,,1.0,0.001,,中证1000指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20180620,20180620,E
501058.SH,新能车C,汇添富基金,中国工商银行,股票型,20180523,,20180620,20180507,,4.3146,1.0,0.1,,1.0,0.001,,中证新能源汽车产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180620,20180620,E
501057.SH,新能源车,汇添富基金,中国工商银行,股票型,20180523,,20180620,20180507,,3.1074,1.0,0.1,,1.0,0.001,,中证新能源汽车产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180620,20180620,E
512090.SH,MSCI易基,易方达基金,中国银行,股票型,20180517,,20180601,20180423,,17.4359,0.15,0.05,,1.0,0.1,,MSCI中国A股国际通指数(MSCI China A Inclusion RMB Index)收益率,L,被动指数型,契约型开放式,,20180601,20180601,E
511280.SH,中期信用,华夏基金,中国建设银行,债券型,20180503,,20180531,20180124,,3.1673,0.25,0.08,,1.0,0.1,,上证3-5年期中高评级可质押信用债指数收益率,L,被动指数型,契约型开放式,,20180531,20180531,E
512280.SH,景顺MSCI,景顺长城基金,中国农业银行,股票型,20180427,,20180525,20180410,,15.3401,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180525,20180525,E
513900.SH,港股100,华安基金,中国农业银行,股票型,20180427,,20180525,20180409,,2.8498,0.6,0.1,,1.0,0.1,,中华交易服务港股通精选100指数收益率(经汇率调整),L,被动指数型,契约型开放式,,20180525,20180525,E
512520.SH,MSCIETF,华泰柏瑞基金,中国建设银行,股票型,20180426,,20180518,20180330,,15.4706,0.15,0.05,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180518,20180518,E
512780.SH,京津冀基,广发基金,中国工商银行,股票型,20180419,,20180524,20180409,,2.8759,0.5,0.1,,1.0,0.1,,中证京津冀协同发展主题指数收益率,L,被动指数型,契约型开放式,,20180524,20180524,E
512180.SH,建信MSCI,建信基金,中金公司,股票型,20180419,,20180521,20180330,,20.4605,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180521,20180521,E
501307.SH,银河高股,银河基金,北京银行,股票型,20180410,,20180425,20180226,,1.6495,0.5,0.18,,1.0,0.001,,中证沪港深高股息指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180425,20180425,E
512160.SH,MSCI基金,南方基金,中国银行,股票型,20180403,,20180427,20180319,,13.0978,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180427,20180427,E
162416.SZ,香港本地,华宝基金,中国银行,股票型,20180330,,20180418,20180205,,2.4697,0.75,0.15,,1.0,0.0001,,经人民币汇率调整的恒生香港35指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180418,20180418,E
511290.SH,国债十年,广发基金,中国工商银行,债券型,20180326,,20180427,20171220,,2.0158,0.3,0.1,,1.0,0.1,,上证10年期国债指数收益率,L,被动指数型,契约型开放式,,20180427,20180427,E
510590.SH,平安500,平安基金,平安银行,股票型,20180323,,20180504,20180305,,26.4888,0.5,0.1,,1.0,0.1,,中证500指数收益率,L,被动指数型,契约型开放式,,20180504,20180504,E
169106.SZ,东证创优,东证资管,中国建设银行,混合型,20180322,,20180620,20180315,,19.8788,0.7,0.2,,1.0,0.1,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,,,E
511310.SH,十年债,富国基金,中国工商银行,债券型,20180319,,20180426,20180108,,2.403,0.25,0.05,,1.0,0.1,,中证10年期国债指数收益率,L,被动指数型,契约型开放式,,20180426,20180426,E
159954.SZ,H股ETF,南方基金,中国工商银行,股票型,20180208,,20180315,20171130,,3.9411,0.5,0.1,,1.0,0.1,,恒生中国企业指数收益率(估值汇率调整),L,被动指数型,契约型开放式,,20180315,20180315,E
